policy,seed,task_idx,qid,em,f1,prompt_tokens,completion_tokens,cost_usd,turns,n_interventions,osc_max,fid_min
Predictive,0,19,5ae0a59a55429945ae9593e2,0,0.0,1563,150,0.00030834,2,0,0.8,1.0
Predictive,0,20,5a8b987f5542997f31a41d7a,1,1.0,2534,277,0.00050598,4,1,1.0,1.0
Predictive,0,21,5a8739a05542994775f607ab,0,0.5,1296,104,0.000252,2,0,0.8,1.0
Predictive,0,22,5ae67dba55429908198fa5f0,1,1.0,6785,440,0.0013005,6,2,1.0,1.0
Predictive,0,23,5a7b3f4d5542992d025e67bb,0,0.8,5348,399,0.00103446,6,2,1.0,1.0
Predictive,0,24,5ae2dfd155429928c423951b,0,0.0,4908,392,0.000954,6,2,1.0,1.0
Predictive,0,25,5ab6ba245542995eadef007f,1,1.0,566,38,0.00010872,1,0,0.0,1.0
Predictive,0,26,5ab8854555429934fafe6e0c,1,1.0,492,60,9.936e-05,1,0,0.0,1.0
Predictive,0,27,5a8eea4a5542990e94052bb7,0,0.25,6081,344,0.0011565,5,2,1.0,1.0
Predictive,0,28,5a74c85055429916b0164218,0,0.0,3071,300,0.00060678,6,2,1.0,1.0
Predictive,0,29,5a88dcf9554299206df2b383,1,1.0,4780,373,0.00092754,6,2,1.0,1.0
Predictive,0,30,5a7625c7554299109176e668,0,0.0,11020,360,0.0020484,6,2,1.0,1.0
Predictive,0,31,5ac0d83a554299294b219038,0,0.0,1729,135,0.00033552,2,0,0.571,1.0
Predictive,0,32,5a790d8f554299029c4b5eec,1,1.0,7557,524,0.00145458,6,2,1.0,1.0
Predictive,0,33,5ab2c5e255429916697740ba,0,0.0,1861,142,0.00036054,2,0,0.667,1.0
Predictive,0,34,5abcfc365542993a06baf9d6,0,0.0,6865,459,0.00131832,6,2,1.0,1.0
Predictive,0,35,5a8ee6915542990e94052bad,0,0.0,6818,424,0.00130356,6,2,1.0,1.0
Predictive,0,36,5abba4855542993f40c73b68,0,0.0,6177,435,0.00119016,6,2,1.0,1.0
Predictive,0,37,5ae0bae555429906c02dab08,0,0.303,5629,487,0.00110088,6,2,1.0,1.0
Predictive,0,38,5ab271fe554299449642c8a6,1,1.0,561,60,0.00011178,1,0,0.0,1.0
Predictive,0,39,5a7997a2554299029c4b5f59,0,0.0,6679,516,0.0012951,6,2,1.0,1.0
Predictive,0,40,5add673e5542992ae4cec54d,0,0.5,7344,400,0.00139392,6,2,1.0,1.0
Predictive,0,41,5ae819ac55429952e35eaa16,0,0.0,6186,404,0.0011862,6,2,1.0,1.0
Predictive,0,42,5aba65a055429939ce03dcd2,0,0.0,9758,420,0.00183204,6,2,1.0,1.0
Predictive,0,43,5a87bada5542994846c1cddc,0,0.0,4479,312,0.00086238,6,2,1.0,1.0
Predictive,0,44,5ae74fc45542997b22f6a6b4,0,0.0,566,60,0.00011268,1,0,0.0,1.0
Predictive,0,45,5adf65555542992d7e9f9334,1,1.0,5940,358,0.00113364,6,2,1.0,1.0
Predictive,0,46,5ade69e455429975fa854ec5,0,0.0,4642,333,0.0008955,6,2,1.0,1.0
Predictive,0,47,5ae057fd55429945ae959328,0,0.0,3478,274,0.00067536,5,2,1.0,1.0
Predictive,0,48,5ab28019554299722f9b4d51,0,0.0,1464,145,0.00028962,2,0,1.0,1.0
Predictive,0,49,5a75f79555429976ec32bcca,0,0.0,8146,457,0.00154854,6,2,1.0,1.0
Predictive,1,0,5a88d745554299206df2b378,0,0.0,3632,314,0.00071028,6,2,1.0,1.0
Predictive,1,1,5ae748d1554299572ea547b0,1,1.0,8371,321,0.00156456,6,2,1.0,1.0
Predictive,1,2,5a7a8a9c554299042af8f666,0,0.5,4810,450,0.0009468,6,2,1.0,1.0
Predictive,1,3,5adffe7155429906c02daa9e,0,0.0,1452,109,0.00028098,2,0,0.8,1.0
Predictive,1,4,5ab642845542995eadeeff8e,1,1.0,387,45,7.776e-05,1,0,0.0,1.0
Predictive,1,5,5a906a685542990a9849362e,0,0.0,845,64,0.00016362,1,0,0.0,1.0
Predictive,1,6,5a7633ad5542992db9473741,0,0.0,1643,162,0.0003249,2,0,0.8,1.0
Predictive,1,7,5a74ce9655429974ef308c6c,0,0.6667,444,41,8.73e-05,1,0,0.0,1.0
Predictive,1,8,5a713a5a5542994082a3e6a9,1,1.0,4671,329,0.0009,6,2,1.0,1.0
Predictive,1,9,5ab341f755429969a97a8114,1,1.0,7469,377,0.00141228,6,2,1.0,1.0
Predictive,1,10,5a8325b35542990548d0b18f,0,0.0,616,70,0.00012348,1,0,0.0,1.0
Predictive,1,11,5ab9374b554299131ca422c6,0,0.0,7290,483,0.00139914,6,2,1.0,1.0
Predictive,1,12,5ae52c0f5542992663a4f12e,0,0.0,4072,360,0.00079776,6,2,1.0,1.0
Predictive,1,13,5adbfbd555429947ff173893,0,0.8,1723,178,0.00034218,2,0,0.667,1.0
Predictive,1,14,5ab7f0015542992aa3b8c88b,0,0.0,732,40,0.00013896,1,0,0.0,1.0
Predictive,1,15,5ac547525542993e66e822a3,0,0.0,2174,165,0.00042102,2,0,0.8,1.0
Predictive,1,16,5a7cbf8c554299452d57b9f4,0,0.0606,8559,449,0.00162144,6,2,1.0,1.0
Predictive,1,17,5a7ddc5a5542995f4f4022da,1,1.0,2725,387,0.00056016,5,2,1.0,1.0
Predictive,1,18,5a7a1cd85542990783324e65,0,0.0,4409,413,0.00086796,6,2,1.0,1.0
Predictive,1,19,5ae0a59a55429945ae9593e2,0,0.0,4871,376,0.00094446,5,2,1.0,1.0
Predictive,1,20,5a8b987f5542997f31a41d7a,0,0.4,1736,172,0.00034344,3,1,0.833,1.0
Predictive,1,21,5a8739a05542994775f607ab,0,0.5,522,43,0.0001017,1,0,0.0,1.0
Predictive,1,22,5ae67dba55429908198fa5f0,1,1.0,7417,441,0.00141444,6,2,1.0,1.0
Predictive,1,23,5a7b3f4d5542992d025e67bb,0,0.8,623,101,0.00013032,1,0,0.0,1.0
Predictive,1,24,5ae2dfd155429928c423951b,1,1.0,5206,506,0.00102816,6,2,1.0,1.0
Predictive,1,25,5ab6ba245542995eadef007f,1,1.0,566,60,0.00011268,1,0,0.0,1.0
Predictive,1,26,5ab8854555429934fafe6e0c,0,0.0,5244,442,0.00102348,6,2,1.0,1.0
Predictive,1,27,5a8eea4a5542990e94052bb7,0,0.0,6647,447,0.00127692,6,2,1.0,1.0
Predictive,1,28,5a74c85055429916b0164218,0,0.0,3370,396,0.00067788,6,1,1.0,1.0
Predictive,1,29,5a88dcf9554299206df2b383,0,0.0,3774,339,0.00074034,6,2,1.0,1.0
Predictive,1,30,5a7625c7554299109176e668,0,0.0,1483,75,0.00028044,1,0,0.0,1.0
Predictive,1,31,5ac0d83a554299294b219038,0,0.0,6076,348,0.00115632,6,2,1.0,1.0
Predictive,1,32,5a790d8f554299029c4b5eec,1,1.0,6461,363,0.00122832,5,2,1.0,1.0
Predictive,1,33,5ab2c5e255429916697740ba,0,0.3333,668,59,0.00013086,1,0,0.0,1.0
Predictive,1,34,5abcfc365542993a06baf9d6,1,1.0,5664,445,0.00109962,6,2,1.0,1.0
Predictive,1,35,5a8ee6915542990e94052bad,0,0.0,5850,400,0.001125,6,2,1.0,1.0
Predictive,1,36,5abba4855542993f40c73b68,1,1.0,737,101,0.00015084,1,0,0.0,1.0
Predictive,1,37,5ae0bae555429906c02dab08,0,0.0,5960,412,0.00114696,6,2,1.0,1.0
Predictive,1,38,5ab271fe554299449642c8a6,0,0.0,4899,350,0.00094482,6,2,1.0,1.0
Predictive,1,39,5a7997a2554299029c4b5f59,1,1.0,6856,417,0.00130914,6,2,1.0,1.0
Predictive,1,40,5add673e5542992ae4cec54d,0,0.8,8237,351,0.00154584,6,2,1.0,1.0
Predictive,1,41,5ae819ac55429952e35eaa16,0,0.0,622,89,0.00012798,1,0,0.0,1.0
Predictive,1,42,5aba65a055429939ce03dcd2,0,0.0,9889,441,0.0018594,6,2,1.0,1.0
Predictive,1,43,5a87bada5542994846c1cddc,1,1.0,4822,476,0.00095364,6,2,1.0,1.0
Predictive,1,44,5ae74fc45542997b22f6a6b4,0,0.0,566,43,0.00010962,1,0,0.0,1.0
Predictive,1,45,5adf65555542992d7e9f9334,1,1.0,6296,359,0.0011979,6,2,1.0,1.0
Predictive,1,46,5ade69e455429975fa854ec5,0,0.0,1309,149,0.00026244,2,0,0.8,1.0
Predictive,1,47,5ae057fd55429945ae959328,0,0.0,1148,78,0.00022068,2,0,0.667,1.0
Predictive,1,48,5ab28019554299722f9b4d51,0,0.0,6516,402,0.00124524,6,2,1.0,1.0
Predictive,1,49,5a75f79555429976ec32bcca,0,0.0,9158,471,0.00173322,6,2,1.0,1.0
Predictive,2,0,5a88d745554299206df2b378,1,1.0,3302,401,0.00066654,6,2,1.0,1.0
Predictive,2,1,5ae748d1554299572ea547b0,1,1.0,9285,433,0.00174924,6,2,1.0,1.0
Predictive,2,2,5a7a8a9c554299042af8f666,0,0.0,4881,364,0.0009441,6,2,1.0,1.0
Predictive,2,3,5adffe7155429906c02daa9e,0,0.0,631,40,0.00012078,1,0,0.0,1.0
Predictive,2,4,5ab642845542995eadeeff8e,1,1.0,387,43,7.74e-05,1,0,0.0,1.0
Predictive,2,5,5a906a685542990a9849362e,1,1.0,6853,312,0.0012897,6,2,1.0,1.0
Predictive,2,6,5a7633ad5542992db9473741,0,0.0,6212,283,0.0011691,6,2,1.0,1.0
Predictive,2,7,5a74ce9655429974ef308c6c,0,0.6667,444,42,8.748e-05,1,0,0.0,1.0
Predictive,2,8,5a713a5a5542994082a3e6a9,0,0.0,4715,361,0.00091368,6,2,1.0,1.0
Predictive,2,9,5ab341f755429969a97a8114,1,1.0,7778,333,0.00145998,6,2,1.0,1.0
Predictive,2,10,5a8325b35542990548d0b18f,0,0.0,4771,376,0.00092646,6,2,1.0,1.0
Predictive,2,11,5ab9374b554299131ca422c6,0,0.0,2376,189,0.0004617,3,1,1.0,1.0
Predictive,2,12,5ae52c0f5542992663a4f12e,0,0.0,4413,391,0.00086472,6,2,1.0,1.0
Predictive,2,13,5adbfbd555429947ff173893,0,0.8,748,64,0.00014616,1,0,0.0,1.0
Predictive,2,14,5ab7f0015542992aa3b8c88b,0,0.0,732,39,0.00013878,1,0,0.0,1.0
Predictive,2,15,5ac547525542993e66e822a3,0,0.0,1969,158,0.00038286,2,0,1.0,1.0
Predictive,2,16,5a7cbf8c554299452d57b9f4,0,0.0,6792,358,0.001287,6,2,1.0,1.0
Predictive,2,17,5a7ddc5a5542995f4f4022da,1,1.0,468,55,9.414e-05,1,0,0.0,1.0
Predictive,2,18,5a7a1cd85542990783324e65,0,0.0,6113,537,0.001197,6,2,1.0,1.0
Predictive,2,19,5ae0a59a55429945ae9593e2,0,0.0,2706,277,0.00053694,3,1,0.8,1.0
Predictive,2,20,5a8b987f5542997f31a41d7a,0,0.8,3405,321,0.00067068,6,2,1.0,1.0
Predictive,2,21,5a8739a05542994775f607ab,0,0.5,522,69,0.00010638,1,0,0.0,1.0
Predictive,2,22,5ae67dba55429908198fa5f0,1,1.0,5094,376,0.0009846,5,2,1.0,1.0
Predictive,2,23,5a7b3f4d5542992d025e67bb,0,0.8,5119,405,0.00099432,6,2,1.0,1.0
Predictive,2,24,5ae2dfd155429928c423951b,1,1.0,5087,471,0.00100044,6,2,1.0,0.88
Predictive,2,25,5ab6ba245542995eadef007f,1,1.0,3770,307,0.00073386,6,2,1.0,1.0
Predictive,2,26,5ab8854555429934fafe6e0c,1,1.0,2239,307,0.00045828,4,1,1.0,1.0
Predictive,2,27,5a8eea4a5542990e94052bb7,0,0.0,6250,474,0.00121032,5,2,1.0,1.0
Predictive,2,28,5a74c85055429916b0164218,0,0.6667,2504,318,0.00050796,6,2,1.0,1.0
Predictive,2,29,5a88dcf9554299206df2b383,1,1.0,551,55,0.00010908,1,0,0.0,1.0
Predictive,2,30,5a7625c7554299109176e668,1,1.0,10712,342,0.00198972,6,2,1.0,1.0
Predictive,2,31,5ac0d83a554299294b219038,0,0.0,2649,234,0.00051894,3,1,0.857,1.0
Predictive,2,32,5a790d8f554299029c4b5eec,1,1.0,5010,236,0.00094428,4,1,1.0,1.0
Predictive,2,33,5ab2c5e255429916697740ba,0,0.5714,5721,377,0.00109764,6,2,1.0,1.0
Predictive,2,34,5abcfc365542993a06baf9d6,1,1.0,6020,370,0.0011502,6,2,1.0,1.0
Predictive,2,35,5a8ee6915542990e94052bad,0,0.0,6418,563,0.00125658,6,2,1.0,1.0
Predictive,2,36,5abba4855542993f40c73b68,1,1.0,5008,413,0.00097578,6,2,1.0,1.0
Predictive,2,37,5ae0bae555429906c02dab08,0,0.0,6112,347,0.00116262,6,2,1.0,1.0
Predictive,2,38,5ab271fe554299449642c8a6,0,0.0,4842,327,0.00093042,6,2,1.0,1.0
Predictive,2,39,5a7997a2554299029c4b5f59,1,1.0,6247,492,0.00121302,6,2,1.0,1.0
Predictive,2,40,5add673e5542992ae4cec54d,0,0.3333,6886,280,0.00128988,6,2,1.0,1.0
Predictive,2,41,5ae819ac55429952e35eaa16,0,0.0,4794,365,0.00092862,5,2,1.0,1.0
Predictive,2,42,5aba65a055429939ce03dcd2,0,0.5,2320,176,0.00044928,2,0,0.667,1.0
Predictive,2,43,5a87bada5542994846c1cddc,1,1.0,4480,385,0.0008757,6,2,1.0,1.0
Predictive,2,44,5ae74fc45542997b22f6a6b4,0,0.0,566,74,0.0001152,1,0,0.0,1.0
Predictive,2,45,5adf65555542992d7e9f9334,1,1.0,5836,327,0.00110934,6,2,1.0,1.0
Predictive,2,46,5ade69e455429975fa854ec5,0,0.0,4568,402,0.0008946,6,2,1.0,1.0
Predictive,2,47,5ae057fd55429945ae959328,0,0.0,4369,349,0.00084924,6,2,1.0,1.0
Predictive,2,48,5ab28019554299722f9b4d51,0,0.0,8557,486,0.00162774,6,2,1.0,1.0
Predictive,2,49,5a75f79555429976ec32bcca,0,0.0,6497,377,0.00123732,5,2,1.0,1.0
Predictive,3,0,5a88d745554299206df2b378,0,0.0,3277,310,0.00064566,6,2,1.0,1.0
Predictive,3,1,5ae748d1554299572ea547b0,1,1.0,9433,335,0.00175824,6,2,1.0,1.0
Predictive,3,2,5a7a8a9c554299042af8f666,0,0.5,4028,385,0.00079434,5,2,1.0,1.0
Predictive,3,3,5adffe7155429906c02daa9e,0,0.0,631,39,0.0001206,1,0,0.0,1.0
Predictive,3,4,5ab642845542995eadeeff8e,1,1.0,387,45,7.776e-05,1,0,0.0,1.0
Predictive,3,5,5a906a685542990a9849362e,1,1.0,4554,218,0.00085896,4,1,1.0,1.0
Predictive,3,6,5a7633ad5542992db9473741,0,0.0,6308,379,0.00120366,6,2,1.0,1.0
Predictive,3,7,5a74ce9655429974ef308c6c,0,0.6667,444,47,8.838e-05,1,0,0.0,1.0
Predictive,3,8,5a713a5a5542994082a3e6a9,1,1.0,4659,313,0.00089496,6,2,1.0,1.0
Predictive,3,9,5ab341f755429969a97a8114,1,1.0,7806,411,0.00147906,6,2,1.0,1.0
Predictive,3,10,5a8325b35542990548d0b18f,0,0.0,1380,130,0.0002718,2,0,0.8,1.0
Predictive,3,11,5ab9374b554299131ca422c6,0,0.6667,3239,280,0.00063342,3,1,1.0,1.0
Predictive,3,12,5ae52c0f5542992663a4f12e,0,0.0,4826,476,0.00095436,6,2,1.0,1.0
Predictive,3,13,5adbfbd555429947ff173893,0,0.8,748,79,0.00014886,1,0,0.0,1.0
Predictive,3,14,5ab7f0015542992aa3b8c88b,1,1.0,7237,340,0.00136386,6,2,1.0,1.0
Predictive,3,15,5ac547525542993e66e822a3,0,0.0,4551,315,0.00087588,4,1,1.0,1.0
Predictive,3,16,5a7cbf8c554299452d57b9f4,0,0.0,7376,326,0.00138636,6,2,1.0,1.0
Predictive,3,17,5a7ddc5a5542995f4f4022da,1,1.0,468,61,9.522e-05,1,0,0.0,1.0
Predictive,3,18,5a7a1cd85542990783324e65,0,0.0,6261,495,0.00121608,6,2,1.0,1.0
Predictive,3,19,5ae0a59a55429945ae9593e2,0,0.0,6105,395,0.00117,6,2,1.0,1.0
Predictive,3,20,5a8b987f5542997f31a41d7a,0,0.0,1604,174,0.00032004,3,1,1.0,1.0
Predictive,3,21,5a8739a05542994775f607ab,0,0.5,1298,119,0.00025506,2,0,0.8,1.0
Predictive,3,22,5ae67dba55429908198fa5f0,0,0.0,1578,142,0.0003096,2,0,1.0,1.0
Predictive,3,23,5a7b3f4d5542992d025e67bb,0,0.8,4408,392,0.000864,5,2,1.0,1.0
Predictive,3,24,5ae2dfd155429928c423951b,0,0.0,4728,448,0.00093168,6,2,1.0,1.0
Predictive,3,25,5ab6ba245542995eadef007f,0,0.0,3129,315,0.00061992,5,2,1.0,1.0
Predictive,3,26,5ab8854555429934fafe6e0c,1,1.0,1993,218,0.00039798,3,1,1.0,1.0
Predictive,3,27,5a8eea4a5542990e94052bb7,0,0.0,7260,504,0.00139752,6,2,1.0,1.0
Predictive,3,28,5a74c85055429916b0164218,0,0.0,3265,299,0.00064152,6,2,1.0,1.0
Predictive,3,29,5a88dcf9554299206df2b383,1,1.0,2714,306,0.0005436,4,1,1.0,1.0
Predictive,3,30,5a7625c7554299109176e668,0,0.0,3265,147,0.00061416,2,0,0.667,1.0
Predictive,3,31,5ac0d83a554299294b219038,0,0.0,5818,357,0.0011115,6,2,1.0,1.0
Predictive,3,32,5a790d8f554299029c4b5eec,1,1.0,6431,467,0.00124164,6,2,1.0,1.0
Predictive,3,33,5ab2c5e255429916697740ba,0,0.3333,4311,287,0.00082764,4,1,1.0,1.0
Predictive,3,34,5abcfc365542993a06baf9d6,0,0.0,7140,818,0.00143244,6,2,1.0,0.9
Predictive,3,35,5a8ee6915542990e94052bad,0,0.0,6207,420,0.00119286,6,2,1.0,1.0
Predictive,3,36,5abba4855542993f40c73b68,0,0.0,5077,460,0.00099666,6,2,1.0,1.0
Predictive,3,37,5ae0bae555429906c02dab08,0,0.0,5598,481,0.00109422,6,2,1.0,1.0
Predictive,3,38,5ab271fe554299449642c8a6,1,1.0,5147,360,0.00099126,6,2,1.0,1.0
Predictive,3,39,5a7997a2554299029c4b5f59,1,1.0,5532,365,0.00106146,6,2,1.0,1.0
Predictive,3,40,5add673e5542992ae4cec54d,0,0.3333,3302,202,0.00063072,3,1,0.8,1.0
Predictive,3,41,5ae819ac55429952e35eaa16,0,0.0,622,62,0.00012312,1,0,0.0,1.0
Predictive,3,42,5aba65a055429939ce03dcd2,0,0.5,2439,126,0.0004617,2,0,0.667,1.0
Predictive,3,43,5a87bada5542994846c1cddc,1,1.0,5090,389,0.00098622,6,2,1.0,1.0
Predictive,3,44,5ae74fc45542997b22f6a6b4,0,0.0,566,64,0.0001134,1,0,0.0,1.0
Predictive,3,45,5adf65555542992d7e9f9334,1,1.0,716,74,0.0001422,1,0,0.0,1.0
Predictive,3,46,5ade69e455429975fa854ec5,0,0.0,4368,381,0.00085482,6,2,1.0,1.0
Predictive,3,47,5ae057fd55429945ae959328,0,0.0,4585,277,0.00087516,6,2,1.0,1.0
Predictive,3,48,5ab28019554299722f9b4d51,0,0.0,2892,226,0.00056124,3,1,0.857,1.0
Predictive,3,49,5a75f79555429976ec32bcca,0,0.0,2714,143,0.00051426,2,0,0.667,1.0
Predictive,4,0,5a88d745554299206df2b378,1,1.0,3304,341,0.0006561,6,2,1.0,1.0
Predictive,4,1,5ae748d1554299572ea547b0,1,1.0,5522,378,0.001062,5,2,1.0,1.0
Predictive,4,2,5a7a8a9c554299042af8f666,0,0.5,711,75,0.00014148,1,0,0.0,1.0
Predictive,4,3,5adffe7155429906c02daa9e,0,0.0,631,34,0.0001197,1,0,0.0,1.0
Predictive,4,4,5ab642845542995eadeeff8e,1,1.0,387,43,7.74e-05,1,0,0.0,1.0
Predictive,4,5,5a906a685542990a9849362e,0,0.0,4291,216,0.00081126,4,1,1.0,1.0
Predictive,4,6,5a7633ad5542992db9473741,0,0.0,3252,287,0.00063702,4,1,1.0,1.0
Predictive,4,7,5a74ce9655429974ef308c6c,0,0.6667,444,47,8.838e-05,1,0,0.0,1.0
Predictive,4,8,5a713a5a5542994082a3e6a9,1,1.0,7161,420,0.00136458,6,2,1.0,1.0
Predictive,4,9,5ab341f755429969a97a8114,1,1.0,671,54,0.0001305,1,0,0.0,1.0
Predictive,4,10,5a8325b35542990548d0b18f,0,0.0,616,69,0.0001233,1,0,0.0,1.0
Predictive,4,11,5ab9374b554299131ca422c6,1,1.0,5788,367,0.0011079,6,2,1.0,1.0
Predictive,4,12,5ae52c0f5542992663a4f12e,0,0.0,4717,313,0.0009054,6,2,1.0,1.0
Predictive,4,13,5adbfbd555429947ff173893,0,0.8,748,63,0.00014598,1,0,0.0,1.0
Predictive,4,14,5ab7f0015542992aa3b8c88b,0,0.0,2032,87,0.00038142,2,0,0.667,1.0
Predictive,4,15,5ac547525542993e66e822a3,0,0.0,4778,378,0.00092808,4,1,1.0,1.0
Predictive,4,16,5a7cbf8c554299452d57b9f4,0,0.0,7530,410,0.0014292,6,2,1.0,1.0
Predictive,4,17,5a7ddc5a5542995f4f4022da,1,1.0,468,41,9.162e-05,1,0,0.0,1.0
Predictive,4,18,5a7a1cd85542990783324e65,0,0.0,5266,465,0.00103158,6,2,1.0,1.0
Predictive,4,19,5ae0a59a55429945ae9593e2,0,0.0,6203,466,0.00120042,6,2,1.0,1.0
Predictive,4,20,5a8b987f5542997f31a41d7a,0,0.0,4994,377,0.00096678,6,2,1.0,1.0
Predictive,4,21,5a8739a05542994775f607ab,0,0.5,1300,136,0.00025848,2,0,0.8,1.0
Predictive,4,22,5ae67dba55429908198fa5f0,1,1.0,6209,445,0.00119772,6,2,1.0,1.0
Predictive,4,23,5a7b3f4d5542992d025e67bb,0,0.8,4783,414,0.00093546,5,2,1.0,1.0
Predictive,4,24,5ae2dfd155429928c423951b,0,0.0,5088,400,0.00098784,6,2,1.0,1.0
Predictive,4,25,5ab6ba245542995eadef007f,1,1.0,566,60,0.00011268,1,0,0.0,1.0
Predictive,4,26,5ab8854555429934fafe6e0c,0,0.5,5378,418,0.00104328,6,2,1.0,1.0
Predictive,4,27,5a8eea4a5542990e94052bb7,0,0.0,6692,476,0.00129024,6,2,1.0,1.0
Predictive,4,28,5a74c85055429916b0164218,0,0.0,2988,265,0.00058554,6,2,1.0,1.0
Predictive,4,29,5a88dcf9554299206df2b383,1,1.0,3107,331,0.00061884,4,1,1.0,1.0
Predictive,4,30,5a7625c7554299109176e668,1,1.0,5133,236,0.00096642,3,1,1.0,1.0
Predictive,4,31,5ac0d83a554299294b219038,1,1.0,5886,416,0.00113436,6,2,1.0,1.0
Predictive,4,32,5a790d8f554299029c4b5eec,1,1.0,4985,321,0.00095508,4,1,0.857,1.0
Predictive,4,33,5ab2c5e255429916697740ba,0,0.3333,6221,430,0.00119718,6,2,1.0,1.0
Predictive,4,34,5abcfc365542993a06baf9d6,1,1.0,4687,390,0.00091386,6,2,1.0,1.0
Predictive,4,35,5a8ee6915542990e94052bad,0,0.0,5859,394,0.00112554,6,2,1.0,1.0
Predictive,4,36,5abba4855542993f40c73b68,0,0.0,2776,204,0.0005364,3,1,1.0,1.0
Predictive,4,37,5ae0bae555429906c02dab08,1,1.0,5882,535,0.00115506,6,2,1.0,1.0
Predictive,4,38,5ab271fe554299449642c8a6,0,0.0,4782,392,0.00093132,6,2,1.0,1.0
Predictive,4,39,5a7997a2554299029c4b5f59,1,1.0,6546,533,0.00127422,6,2,1.0,1.0
Predictive,4,40,5add673e5542992ae4cec54d,0,0.0,6366,437,0.00122454,6,2,1.0,1.0
Predictive,4,41,5ae819ac55429952e35eaa16,0,0.0,4961,348,0.00095562,5,1,1.0,1.0
Predictive,4,42,5aba65a055429939ce03dcd2,0,0.0,10555,462,0.00198306,6,2,1.0,1.0
Predictive,4,43,5a87bada5542994846c1cddc,1,1.0,5010,327,0.00096066,6,2,1.0,1.0
Predictive,4,44,5ae74fc45542997b22f6a6b4,0,0.0,2239,287,0.00045468,3,1,0.833,1.0
Predictive,4,45,5adf65555542992d7e9f9334,1,1.0,6425,377,0.00122436,6,2,1.0,1.0
Predictive,4,46,5ade69e455429975fa854ec5,0,0.0,4404,337,0.00085338,6,2,1.0,1.0
Predictive,4,47,5ae057fd55429945ae959328,0,0.8,4334,339,0.00084114,6,2,1.0,1.0
Predictive,4,48,5ab28019554299722f9b4d51,0,0.0,1428,121,0.00027882,2,0,1.0,1.0
Predictive,4,49,5a75f79555429976ec32bcca,0,0.0,8311,525,0.00159048,6,2,1.0,1.0
