model,slug,seed,task_idx,qid,em,f1,prompt_tokens,completion_tokens,cost_usd,turns
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,2,5ab47d765542991751b4d78f,0,0.8,1323,109,0.0011456,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,3,5a7ed2c655429930675135e5,0,0.0,4340,356,0.0037568000000000002,4
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,4,5ac3e0f7554299194317388b,1,1.0,850,62,0.0007296000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,5,5a7bae20554299294a54aa96,0,0.0,709,50,0.0006072,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,6,5ab8ee035542991b5579f04b,1,1.0,624,53,0.0005416,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,7,5a7a276d5542996c55b2dd27,0,0.8571,541,41,0.00046560000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,8,5a717d4c5542994082a3e854,0,0.8,607,51,0.0005264,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,9,5ac02e31554299294b218f3f,1,1.0,844,45,0.0007112,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,10,5a79ea435542996c55b2dc9e,0,0.75,867,69,0.0007488000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,11,5ab7e4dc5542995dae37e9df,1,1.0,1045,28,0.0008584,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,12,5a834ed95542990548d0b1ca,0,0.6667,727,48,0.00062,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,13,5ab41d855542996a3a969f4b,1,1.0,618,51,0.0005352,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,14,5a7b7ff75542995eb53be93d,0,0.8571,1409,183,0.0012736000000000002,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,15,5a7d19d85542995ed0d165e8,1,1.0,513,45,0.0004464,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,16,5ae7ed17554299540e5a56a3,0,0.0,3554,189,0.0029944,4
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,17,5ab2659e554299340b5254b2,0,0.5,649,67,0.0005728,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,18,5abd2eab5542992ac4f38210,1,1.0,674,58,0.0005856,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,19,5abaf3195542996cc5e49f2c,1,1.0,1960,131,0.0016728000000000001,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,20,5a791a97554299148911f9f2,0,0.6667,562,34,0.0004768,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,21,5adf58f15542993a75d264d2,0,0.0,883,36,0.0007352000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,22,5adc65e85542996e68525350,1,1.0,446,41,0.00038960000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,23,5a87ab9b5542996e4f3088c2,0,0.6667,754,47,0.0006408000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,24,5a738fe855429908901be2fb,0,0.0,518,35,0.0004424,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,25,5a8c65a1554299585d9e3680,1,1.0,738,53,0.0006328000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,26,5ac2bbd0554299218029db09,1,1.0,1805,76,0.0015048000000000001,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,27,5adf3e355542993a75d26440,1,1.0,753,37,0.000632,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,28,5ae82ae555429952e35eaa71,1,1.0,1166,50,0.0009728000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,29,5ac289ff5542996366519a02,1,1.0,1696,92,0.0014304,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,30,5a7a5b3a5542996c55b2dd71,0,0.0,6945,222,0.0057336,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,31,5ab8688b55429934fafe6daa,1,1.0,558,38,0.0004768,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,32,5a7a3a945542996a35c17147,0,0.0,847,42,0.0007112,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,33,5ab9b29c554299743d22ebae,0,0.2222,7468,335,0.0062424,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,34,5a8b63fa55429950cd6afcd7,1,1.0,599,44,0.0005143999999999999,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,35,5ade51b45542997c77adedf4,1,1.0,704,49,0.0006024,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,36,5ae4c49a5542995dadf24400,0,0.0,586,23,0.0004872,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,37,5a7d3470554299452d57bb56,1,1.0,727,29,0.0006048000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,38,5ae4f2c75542993aec5ec0fb,0,0.0,777,63,0.000672,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,39,5ab1d7ac554299449642c7e6,1,1.0,339,34,0.00029840000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,40,5a85cead5542991dd0999ea9,0,0.0,2672,97,0.0022152,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,41,5a73a7c755429978a71e9068,0,0.4,907,51,0.0007664000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,42,5a7f113d55429934daa2fcbe,0,0.6667,560,71,0.0005048,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,43,5ae6828f5542996d980e7bb9,1,1.0,802,70,0.0006976,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,44,5ab31864554299233954ff06,0,0.0,619,28,0.0005176,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,45,5abe239355429976d4830a7d,1,1.0,2442,198,0.002112,3
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,46,5ac2659b55429963665199a1,0,0.6667,1018,76,0.0008752,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,47,5ae058e855429945ae959331,1,1.0,725,40,0.000612,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,48,5a7b8749554299294a54a9db,0,0.8,801,45,0.0006768000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,0,49,5a864ff7554299211dda2af2,1,1.0,817,64,0.0007048000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,0,5adef80b5542993a75d263c4,1,1.0,587,41,0.0005024000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,1,5ae0aaf455429945ae959401,0,0.6667,2268,191,0.0019672,3
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,2,5ab47d765542991751b4d78f,0,0.8,2316,165,0.0019848,3
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,3,5a7ed2c655429930675135e5,1,1.0,881,51,0.0007456,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,4,5ac3e0f7554299194317388b,1,1.0,850,40,0.000712,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,5,5a7bae20554299294a54aa96,0,0.0,709,51,0.000608,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,6,5ab8ee035542991b5579f04b,1,1.0,624,55,0.0005432000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,7,5a7a276d5542996c55b2dd27,0,0.8571,541,43,0.0004672,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,8,5a717d4c5542994082a3e854,0,0.8,607,50,0.0005256,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,9,5ac02e31554299294b218f3f,1,1.0,844,53,0.0007176,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,10,5a79ea435542996c55b2dc9e,0,0.75,867,67,0.0007472000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,11,5ab7e4dc5542995dae37e9df,1,1.0,1045,28,0.0008584,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,12,5a834ed95542990548d0b1ca,0,0.6667,727,82,0.0006472,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,13,5ab41d855542996a3a969f4b,1,1.0,618,52,0.000536,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,14,5a7b7ff75542995eb53be93d,0,0.8571,686,100,0.0006288000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,15,5a7d19d85542995ed0d165e8,0,0.6667,513,44,0.00044560000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,16,5ae7ed17554299540e5a56a3,0,0.0,3443,142,0.002868,4
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,17,5ab2659e554299340b5254b2,0,0.0,649,57,0.0005648000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,18,5abd2eab5542992ac4f38210,1,1.0,674,44,0.0005744,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,19,5abaf3195542996cc5e49f2c,1,1.0,1964,122,0.0016688000000000002,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,20,5a791a97554299148911f9f2,0,0.6667,562,38,0.00048,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,21,5adf58f15542993a75d264d2,0,0.0,1944,78,0.0016176,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,22,5adc65e85542996e68525350,1,1.0,446,35,0.00038480000000000003,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,23,5a87ab9b5542996e4f3088c2,0,0.0,754,34,0.0006304000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,24,5a738fe855429908901be2fb,0,0.0,518,35,0.0004424,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,25,5a8c65a1554299585d9e3680,1,1.0,738,54,0.0006336,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,26,5ac2bbd0554299218029db09,1,1.0,1802,72,0.0014992,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,27,5adf3e355542993a75d26440,1,1.0,753,39,0.0006336,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,28,5ae82ae555429952e35eaa71,1,1.0,1166,48,0.0009712000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,29,5ac289ff5542996366519a02,1,1.0,5987,239,0.0049808000000000005,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,30,5a7a5b3a5542996c55b2dd71,0,0.0,1867,211,0.0016624,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,31,5ab8688b55429934fafe6daa,1,1.0,558,36,0.00047520000000000006,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,32,5a7a3a945542996a35c17147,0,0.0,847,44,0.0007128000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,33,5ab9b29c554299743d22ebae,0,0.2222,9462,278,0.007792,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,34,5a8b63fa55429950cd6afcd7,1,1.0,599,43,0.0005136,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,35,5ade51b45542997c77adedf4,1,1.0,704,65,0.0006152,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,36,5ae4c49a5542995dadf24400,0,0.0,586,25,0.0004888000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,37,5a7d3470554299452d57bb56,1,1.0,727,31,0.0006064,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,38,5ae4f2c75542993aec5ec0fb,1,1.0,6643,360,0.0056024000000000004,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,39,5ab1d7ac554299449642c7e6,1,1.0,339,34,0.00029840000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,40,5a85cead5542991dd0999ea9,0,0.0,2659,87,0.0021968,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,41,5a73a7c755429978a71e9068,0,0.4,907,48,0.000764,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,42,5a7f113d55429934daa2fcbe,0,0.6667,560,100,0.000528,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,43,5ae6828f5542996d980e7bb9,0,0.0,1940,151,0.0016728000000000001,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,44,5ab31864554299233954ff06,0,0.0,619,28,0.0005176,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,45,5abe239355429976d4830a7d,1,1.0,1491,116,0.0012856000000000002,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,46,5ac2659b55429963665199a1,0,0.6667,1018,80,0.0008784000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,47,5ae058e855429945ae959331,1,1.0,725,82,0.0006456,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,48,5a7b8749554299294a54a9db,0,0.8,801,41,0.0006736,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,1,49,5a864ff7554299211dda2af2,1,1.0,817,37,0.0006832,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,0,5adef80b5542993a75d263c4,1,1.0,587,41,0.0005024000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,1,5ae0aaf455429945ae959401,0,0.6667,1413,86,0.0011992,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,2,5ab47d765542991751b4d78f,0,0.8,1327,109,0.0011488,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,3,5a7ed2c655429930675135e5,1,1.0,881,42,0.0007384000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,4,5ac3e0f7554299194317388b,1,1.0,850,43,0.0007144000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,5,5a7bae20554299294a54aa96,0,0.0,1563,120,0.0013464,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,6,5ab8ee035542991b5579f04b,1,1.0,624,38,0.0005296,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,7,5a7a276d5542996c55b2dd27,0,0.8571,541,41,0.00046560000000000004,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,8,5a717d4c5542994082a3e854,0,0.8,607,50,0.0005256,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,9,5ac02e31554299294b218f3f,1,1.0,844,41,0.000708,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,10,5a79ea435542996c55b2dc9e,0,0.75,867,45,0.0007296000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,11,5ab7e4dc5542995dae37e9df,1,1.0,2291,71,0.0018896000000000002,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,12,5a834ed95542990548d0b1ca,0,0.6667,727,82,0.0006472,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,13,5ab41d855542996a3a969f4b,1,1.0,618,41,0.0005272,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,14,5a7b7ff75542995eb53be93d,0,0.8571,686,99,0.000628,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,15,5a7d19d85542995ed0d165e8,1,1.0,513,46,0.00044720000000000003,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,16,5ae7ed17554299540e5a56a3,0,0.0,5439,187,0.0045008,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,17,5ab2659e554299340b5254b2,0,0.5,649,59,0.0005664,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,18,5abd2eab5542992ac4f38210,1,1.0,674,47,0.0005768,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,19,5abaf3195542996cc5e49f2c,1,1.0,1977,182,0.0017272000000000001,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,20,5a791a97554299148911f9f2,0,0.6667,562,34,0.0004768,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,21,5adf58f15542993a75d264d2,0,0.0,883,35,0.0007344000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,22,5adc65e85542996e68525350,1,1.0,446,43,0.0003912,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,23,5a87ab9b5542996e4f3088c2,1,1.0,754,46,0.00064,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,24,5a738fe855429908901be2fb,1,1.0,1417,105,0.0012176,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,25,5a8c65a1554299585d9e3680,1,1.0,738,48,0.0006288000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,26,5ac2bbd0554299218029db09,1,1.0,1810,74,0.0015072,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,27,5adf3e355542993a75d26440,1,1.0,753,66,0.0006552000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,28,5ae82ae555429952e35eaa71,1,1.0,1166,48,0.0009712000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,29,5ac289ff5542996366519a02,0,0.0,3760,169,0.0031432,4
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,30,5a7a5b3a5542996c55b2dd71,0,0.0,1900,103,0.0016024000000000001,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,31,5ab8688b55429934fafe6daa,1,1.0,558,38,0.0004768,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,32,5a7a3a945542996a35c17147,0,0.0,847,38,0.000708,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,33,5ab9b29c554299743d22ebae,0,0.2222,7541,284,0.00626,6
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,34,5a8b63fa55429950cd6afcd7,1,1.0,599,44,0.0005143999999999999,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,35,5ade51b45542997c77adedf4,1,1.0,704,54,0.0006064,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,36,5ae4c49a5542995dadf24400,0,0.0,586,24,0.000488,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,37,5a7d3470554299452d57bb56,1,1.0,727,29,0.0006048000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,38,5ae4f2c75542993aec5ec0fb,0,0.0,777,45,0.0006576,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,39,5ab1d7ac554299449642c7e6,1,1.0,339,33,0.0002976,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,40,5a85cead5542991dd0999ea9,0,0.0,2663,94,0.0022056,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,41,5a73a7c755429978a71e9068,0,0.4,907,67,0.0007792000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,42,5a7f113d55429934daa2fcbe,0,0.6667,560,71,0.0005048,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,43,5ae6828f5542996d980e7bb9,0,0.0,802,106,0.0007264000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,44,5ab31864554299233954ff06,0,0.0,619,29,0.0005184,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,45,5abe239355429976d4830a7d,1,1.0,1489,116,0.001284,2
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,46,5ac2659b55429963665199a1,0,0.6667,1018,90,0.0008864000000000001,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,47,5ae058e855429945ae959331,1,1.0,725,55,0.000624,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,48,5a7b8749554299294a54a9db,0,0.8,801,41,0.0006736,1
qwen2.5:32b,Qwen/Qwen2.5-32B-Instruct,2,49,5a864ff7554299211dda2af2,1,1.0,817,60,0.0007016,1
